"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-03-01","F9","F9","F9",1679,"F9","N211FR",1679,13204,"MCO","Orlando, FL",12889,"LAS","Las Vegas, NV",610,603,-7,14,617,808,7,829,815,-14,0,NULL,0,"N",319,312,291,1,2039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","F9","F9","F9",1686,"F9","N202FR",1686,12889,"LAS","Las Vegas, NV",10693,"BNA","Nashville, TN",620,620,0,18,638,1159,11,1157,1210,13,0,NULL,0,"N",217,230,201,1,1587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","F9","F9","F9",667,"F9","N922FR",667,11292,"DEN","Denver, CO",14771,"SFO","San Francisco, CA",2212,2219,7,33,2252,11,8,2359,19,20,0,"",0,"N",167,180,139,1,967,7,0,13,0,0,"",NULL,NULL,NULL
"2018-09-01","F9","F9","F9",557,"F9","N305FR",557,11292,"DEN","Denver, CO",14679,"SAN","San Diego, CA",1710,1713,3,14,1727,1825,6,1834,1831,-3,0,NULL,0,"N",144,138,118,1,853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","F9","F9","F9",1001,"F9","N203FR",1001,14100,"PHL","Philadelphia, PA",13303,"MIA","Miami, FL",800,756,-4,21,817,1031,5,1103,1036,-27,0,NULL,0,"N",183,160,134,1,1013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","F9","F9","F9",1822,"F9","N211FR",1822,14635,"RSW","Fort Myers, FL",15356,"TTN","Trenton, NJ",2015,2154,99,10,2204,8,7,2257,15,78,0,"",0,"N",162,141,124,1,1028,0,0,0,0,78,"",NULL,NULL,NULL
"2018-08-01","F9","F9","F9",1158,"F9","N206FR",1158,14683,"SAT","San Antonio, TX",11193,"CVG","Cincinnati, OH",1524,1526,2,12,1538,1847,6,1904,1853,-11,0,NULL,0,"N",160,147,129,1,1024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-01","F9","F9","F9",1883,"F9","N201FR",1883,13204,"MCO","Orlando, FL",14107,"PHX","Phoenix, AZ",2005,2007,2,14,2021,2236,30,2305,2306,1,0,NULL,0,"N",300,299,255,1,1849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","F9","F9","F9",1869,"F9","N305FR",1869,11193,"CVG","Cincinnati, OH",14107,"PHX","Phoenix, AZ",600,557,-3,NULL,NULL,NULL,NULL,827,NULL,NULL,1,"A",0,"N",267,NULL,NULL,1,1569,NULL,NULL,NULL,NULL,NULL,"557.0",24,24,NULL
"2018-10-01","F9","F9","F9",680,"F9",NULL,680,11292,"DEN","Denver, CO",13204,"MCO","Orlando, FL",27,NULL,NULL,NULL,NULL,NULL,NULL,555,NULL,NULL,1,"A",0,"N",208,NULL,NULL,1,1546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","F9","F9","F9",1773,"F9","N202FR",1773,11986,"GRR","Grand Rapids, MI",13204,"MCO","Orlando, FL",1445,1432,-13,10,1442,1709,9,1730,1718,-12,0,NULL,0,"N",165,166,147,1,1024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","F9","F9","F9",1148,"F9","N206FR",1148,12889,"LAS","Las Vegas, NV",12264,"IAD","Washington, DC",640,632,-8,19,651,1408,9,1413,1417,4,0,NULL,0,"N",273,285,257,1,2065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","F9","F9","F9",1679,"F9","N235FR",1679,13204,"MCO","Orlando, FL",12889,"LAS","Las Vegas, NV",610,600,-10,13,613,814,6,826,820,-6,0,NULL,0,"N",316,320,301,1,2039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
